Date,Product,Category,Region,Sales,Quantity,Profit,Discount
2023-09-28,Widget A,Electronics,East,4261.91,12,590.18,0.13
2023-09-29,Widget E,Clothing,South,3664.61,20,660.57,0.1
2023-09-30,Widget C,Electronics,South,4180.41,16,1123.59,0.0
2023-10-01,Widget C,Home Appliances,South,4855.01,40,492.78,0.09
2023-10-02,Widget C,Home Appliances,East,2999.17,44,572.25,0.07
2023-10-03,Widget C,Electronics,West,4579.44,6,1353.99,0.06
2023-10-04,Widget C,Clothing,West,3991.49,22,507.06,0.2
2023-10-05,Widget C,Electronics,West,2385.93,28,550.46,0.23
2023-10-06,Widget B,Electronics,North,1650.93,30,311.56,0.02
2023-10-07,Widget C,Electronics,North,3415.94,49,971.16,0.13
2023-10-08,Widget B,Electronics,West,3524.36,31,999.15,0.12
2023-10-09,Widget D,Home Appliances,South,2272.29,47,594.49,0.03
2023-10-10,Widget B,Electronics,West,1723.72,22,240.96,0.22
2023-10-11,Widget A,Electronics,South,3109.93,21,895.9,0.13
2023-10-12,Widget E,Clothing,East,3611.25,8,683.35,0.08
2023-10-13,Widget B,Electronics,North,3658.21,26,512.79,0.13
2023-10-14,Widget A,Electronics,East,3589.35,6,560.79,0.18
2023-10-15,Widget B,Electronics,East,2015.8,44,565.61,0.19
2023-10-16,Widget E,Home Appliances,East,2851.77,13,316.34,0.11
2023-10-17,Widget B,Home Appliances,North,435.39,26,64.21,0.21
2023-10-18,Widget A,Home Appliances,South,4548.94,48,810.93,0.04
2023-10-19,Widget E,Electronics,East,3626.79,47,1031.85,0.11
2023-10-20,Widget C,Home Appliances,West,2642.06,20,698.34,0.14
2023-10-21,Widget D,Clothing,North,4038.2,42,794.05,0.19
2023-10-22,Widget D,Clothing,North,2319.95,42,550.09,0.24
2023-10-23,Widget C,Electronics,East,2934.48,11,310.94,0.01
2023-10-24,Widget A,Clothing,West,717.28,28,132.0,0.22
2023-10-25,Widget C,Home Appliances,West,861.44,49,156.9,0.17
2023-10-26,Widget E,Electronics,East,472.18,10,130.56,0.0
2023-10-27,Widget A,Clothing,East,4274.09,25,1041.42,0.13
2023-10-28,Widget D,Clothing,North,4570.22,18,880.63,0.07
2023-10-29,Widget D,Clothing,West,2568.65,24,403.41,0.23
2023-10-30,Widget A,Clothing,North,2970.37,39,738.35,0.16
2023-10-31,Widget C,Electronics,North,1148.37,8,324.58,0.17
2023-11-01,Widget A,Clothing,North,3875.87,2,593.74,0.13
2023-11-02,Widget A,Home Appliances,North,1943.1,36,205.06,0.16
2023-11-03,Widget A,Clothing,North,2296.95,18,279.69,0.18
2023-11-04,Widget E,Clothing,East,2457.96,9,326.76,0.2
2023-11-05,Widget D,Electronics,East,2951.45,41,724.58,0.05
2023-11-06,Widget B,Clothing,West,2683.74,9,524.77,0.2
2023-11-07,Widget A,Electronics,South,2747.1,8,661.56,0.24
2023-11-08,Widget D,Home Appliances,West,3705.91,15,1025.38,0.11
2023-11-09,Widget A,Clothing,West,1546.73,50,286.28,0.01
2023-11-10,Widget E,Electronics,South,2285.59,43,379.1,0.14
2023-11-11,Widget D,Electronics,West,1295.44,31,265.29,0.16
2023-11-12,Widget E,Electronics,South,771.86,39,188.34,0.14
2023-11-13,Widget B,Electronics,East,1240.76,29,202.61,0.05
2023-11-14,Widget B,Home Appliances,South,992.56,14,227.17,0.19
2023-11-15,Widget B,Home Appliances,South,2356.96,25,320.88,0.13
2023-11-16,Widget E,Clothing,South,3479.08,50,816.06,0.02
2023-11-17,Widget C,Home Appliances,West,2626.76,1,512.1,0.22
2023-11-18,Widget C,Home Appliances,West,878.55,24,113.36,0.04
2023-11-19,Widget A,Electronics,East,3804.05,11,867.0,0.1
2023-11-20,Widget D,Electronics,South,3222.84,6,716.68,0.01
2023-11-21,Widget C,Clothing,North,2374.81,45,335.99,0.06
2023-11-22,Widget E,Clothing,South,3790.26,15,802.0,0.16
2023-11-23,Widget E,Home Appliances,North,3232.37,23,709.15,0.07
2023-11-24,Widget E,Electronics,South,709.8,42,173.32,0.21
2023-11-25,Widget D,Clothing,South,1312.66,18,224.61,0.04
2023-11-26,Widget E,Home Appliances,South,4777.02,22,1035.22,0.19
2023-11-27,Widget B,Home Appliances,North,4965.3,1,924.2,0.09
2023-11-28,Widget E,Clothing,South,4083.72,8,414.99,0.0
2023-11-29,Widget C,Electronics,North,922.11,32,136.3,0.17
2023-11-30,Widget C,Electronics,East,1070.41,4,287.24,0.07
2023-12-01,Widget C,Electronics,East,3640.9,50,929.26,0.16
2023-12-02,Widget B,Clothing,North,3291.23,35,559.77,0.25
2023-12-03,Widget E,Electronics,West,3121.83,21,549.58,0.08
2023-12-04,Widget B,Clothing,South,4491.29,36,763.35,0.1
2023-12-05,Widget C,Home Appliances,West,622.22,46,125.84,0.18
2023-12-06,Widget A,Electronics,West,2430.17,4,588.68,0.12
2023-12-07,Widget D,Electronics,West,887.46,32,257.06,0.2
2023-12-08,Widget E,Clothing,West,3139.2,43,794.28,0.06
2023-12-09,Widget B,Clothing,West,3372.31,28,645.53,0.13
2023-12-10,Widget D,Home Appliances,East,852.8,31,105.74,0.2
2023-12-11,Widget C,Electronics,North,4735.57,31,1014.71,0.14
2023-12-12,Widget C,Electronics,West,2127.32,42,351.21,0.07
2023-12-13,Widget A,Home Appliances,East,1625.61,15,379.83,0.19
2023-12-14,Widget C,Electronics,East,2534.88,39,500.72,0.15
2023-12-15,Widget D,Clothing,West,764.85,41,226.97,0.16
2023-12-16,Widget A,Home Appliances,West,2946.94,11,819.56,0.08
2023-12-17,Widget E,Home Appliances,West,149.89,21,24.54,0.17
2023-12-18,Widget B,Home Appliances,West,873.93,33,230.35,0.01
2023-12-19,Widget E,Home Appliances,East,135.28,37,20.35,0.1
2023-12-20,Widget E,Home Appliances,South,3151.66,9,798.56,0.11
2023-12-21,Widget C,Clothing,West,2026.22,12,401.84,0.12
2023-12-22,Widget C,Home Appliances,West,3366.0,24,761.97,0.06
2023-12-23,Widget A,Home Appliances,West,2844.02,8,837.33,0.07
2023-12-24,Widget B,Home Appliances,South,4458.62,19,1175.64,0.12
2023-12-25,Widget D,Electronics,East,4614.8,34,657.47,0.11
2023-12-26,Widget E,Home Appliances,East,2710.28,20,414.29,0.1
2023-12-27,Widget D,Clothing,East,999.97,20,189.27,0.24
2023-12-28,Widget A,Home Appliances,West,2806.88,8,357.81,0.07
2023-12-29,Widget B,Electronics,North,741.37,26,205.93,0.22
2023-12-30,Widget A,Electronics,East,1328.14,24,225.23,0.01
2023-12-31,Widget E,Clothing,North,2650.4,1,634.89,0.19
2023-01-01,Widget D,Electronics,South,3224.86,5,846.44,0.05
2023-01-02,Widget B,Electronics,West,4909.71,16,959.21,0.21
2023-01-03,Widget B,Clothing,East,2119.82,2,456.03,0.06
2023-01-04,Widget B,Clothing,South,429.96,24,47.79,0.19
2023-01-05,Widget C,Electronics,South,3895.1,18,407.99,0.04
2023-01-06,Widget C,Clothing,East,3107.21,45,744.97,0.22
2023-01-07,Widget E,Electronics,South,2450.15,28,649.83,0.19
2023-01-08,Widget D,Home Appliances,South,482.9,7,55.23,0.03
2023-01-09,Widget B,Electronics,South,221.84,46,26.58,0.23
2023-01-10,Widget A,Clothing,West,1707.6,13,346.77,0.18
2023-01-11,Widget D,Home Appliances,North,4876.98,27,1164.92,0.09
2023-01-12,Widget B,Electronics,North,2813.12,7,540.96,0.09
2023-01-13,Widget E,Electronics,North,2300.63,26,289.66,0.16
2023-01-14,Widget D,Electronics,East,3391.67,44,976.64,0.24
2023-01-15,Widget E,Electronics,East,1567.59,43,329.86,0.18
2023-01-16,Widget C,Electronics,North,4463.4,18,656.23,0.17
2023-01-17,Widget B,Home Appliances,South,4123.27,31,928.27,0.16
2023-01-18,Widget A,Electronics,West,3255.59,41,685.2,0.14
2023-01-19,Widget D,Home Appliances,West,4468.07,43,1007.04,0.19
2023-01-20,Widget D,Clothing,West,1798.99,23,302.44,0.01
2023-01-21,Widget D,Home Appliances,West,4950.17,38,602.09,0.19
2023-01-22,Widget A,Home Appliances,South,937.2,41,242.16,0.23
2023-01-23,Widget B,Electronics,West,3057.43,47,567.92,0.09
2023-01-24,Widget A,Electronics,South,970.58,40,276.08,0.19
2023-01-25,Widget B,Clothing,West,1173.46,43,157.18,0.23
2023-01-26,Widget A,Clothing,West,4402.15,29,624.35,0.1
2023-01-27,Widget C,Clothing,South,1282.51,48,316.34,0.02
2023-01-28,Widget A,Electronics,West,4238.73,20,937.99,0.23
2023-01-29,Widget A,Home Appliances,North,2590.33,25,272.13,0.14
2023-01-30,Widget B,Home Appliances,South,3640.2,4,413.35,0.12
2023-01-31,Widget C,Clothing,East,210.59,28,59.73,0.02
2023-02-01,Widget A,Clothing,West,4322.05,14,522.93,0.1
2023-02-02,Widget A,Electronics,West,3308.82,16,821.28,0.14
2023-02-03,Widget E,Electronics,West,4093.63,3,667.05,0.18
2023-02-04,Widget C,Electronics,East,663.4,2,91.54,0.2
2023-02-05,Widget E,Home Appliances,West,4440.83,24,1281.79,0.04
2023-02-06,Widget C,Clothing,North,837.43,10,220.06,0.19
2023-02-07,Widget B,Clothing,South,572.69,7,144.5,0.13
2023-02-08,Widget E,Clothing,North,100.85,9,27.79,0.16
2023-02-09,Widget D,Home Appliances,East,1548.41,1,290.0,0.16
2023-02-10,Widget E,Clothing,North,2694.93,22,368.73,0.19
2023-02-11,Widget D,Clothing,North,179.66,26,26.7,0.08
2023-02-12,Widget B,Home Appliances,East,4417.35,18,1099.85,0.15
2023-02-13,Widget D,Electronics,West,4422.62,45,828.24,0.12
2023-02-14,Widget D,Clothing,South,4174.0,38,517.28,0.12
2023-02-15,Widget C,Clothing,South,3457.64,21,726.21,0.04
2023-02-16,Widget D,Home Appliances,South,4387.39,43,701.24,0.13
2023-02-17,Widget A,Electronics,West,237.51,45,65.83,0.18
2023-02-18,Widget A,Clothing,East,4925.55,4,1437.37,0.12
2023-02-19,Widget A,Home Appliances,North,3340.73,47,769.59,0.04
2023-02-20,Widget E,Clothing,West,3345.96,42,960.94,0.2
2023-02-21,Widget A,Electronics,West,2395.8,46,525.38,0.03
2023-02-22,Widget D,Clothing,South,3261.87,37,626.0,0.18
2023-02-23,Widget B,Clothing,South,3465.56,17,487.27,0.16
2023-02-24,Widget C,Clothing,East,4928.89,19,842.91,0.12
2023-02-25,Widget B,Electronics,East,1246.57,32,358.89,0.1
2023-02-26,Widget A,Electronics,West,476.93,20,71.06,0.04
2023-02-27,Widget A,Electronics,South,929.71,48,250.79,0.11
2023-02-28,Widget E,Clothing,North,4266.06,35,860.45,0.15
2023-03-01,Widget B,Clothing,North,1295.62,21,355.47,0.15
2023-03-02,Widget A,Home Appliances,North,3045.5,34,845.39,0.21
2023-03-03,Widget D,Electronics,South,2141.54,41,618.09,0.03
2023-03-04,Widget E,Electronics,South,2769.98,3,294.55,0.09
2023-03-05,Widget C,Electronics,South,2975.21,26,316.46,0.07
2023-03-06,Widget B,Home Appliances,East,593.58,6,98.54,0.16
2023-03-07,Widget B,Home Appliances,North,345.55,8,79.23,0.1
2023-03-08,Widget E,Electronics,East,1643.93,28,463.35,0.1
2023-03-09,Widget D,Electronics,East,2525.39,46,525.16,0.13
2023-03-10,Widget D,Home Appliances,South,4928.49,27,1030.42,0.18
2023-03-11,Widget A,Clothing,East,2212.03,6,394.94,0.22
2023-03-12,Widget A,Home Appliances,West,1381.95,35,401.62,0.01
2023-03-13,Widget D,Clothing,North,150.52,3,39.4,0.06
2023-03-14,Widget C,Home Appliances,South,623.72,13,154.69,0.19
2023-03-15,Widget E,Electronics,East,1914.18,50,328.87,0.23
2023-03-16,Widget C,Home Appliances,North,3769.9,29,1002.96,0.02
2023-03-17,Widget E,Home Appliances,West,738.77,9,97.61,0.05
2023-03-18,Widget B,Clothing,South,1542.22,45,198.64,0.22
2023-03-19,Widget C,Home Appliances,East,2408.13,5,430.85,0.05
2023-03-20,Widget D,Clothing,West,2587.32,36,280.7,0.19
2023-03-21,Widget E,Home Appliances,East,2900.78,22,428.9,0.05
2023-03-22,Widget A,Electronics,North,575.16,24,108.82,0.16
2023-03-23,Widget D,Electronics,South,2780.46,20,807.02,0.23
2023-03-24,Widget A,Electronics,West,3344.9,46,715.95,0.0
2023-03-25,Widget B,Clothing,North,4544.28,3,569.43,0.15
2023-03-26,Widget A,Electronics,East,3101.24,19,444.88,0.11
2023-03-27,Widget E,Home Appliances,South,1935.33,33,272.89,0.17
2023-03-28,Widget A,Clothing,South,993.27,10,202.34,0.17
2023-03-29,Widget D,Electronics,East,2402.91,5,348.66,0.13
2023-03-30,Widget E,Electronics,East,3452.96,7,869.57,0.16
2023-03-31,Widget D,Clothing,East,3911.24,37,724.69,0.17
2023-04-01,Widget C,Clothing,North,303.0,41,70.01,0.17
2023-04-02,Widget C,Electronics,West,2687.06,22,503.27,0.13
2023-04-03,Widget E,Electronics,South,103.79,34,20.76,0.02
2023-04-04,Widget C,Clothing,South,3461.69,34,755.59,0.09
2023-04-05,Widget A,Clothing,North,649.55,47,175.03,0.09
2023-04-06,Widget C,Electronics,East,1937.24,34,445.48,0.12
2023-04-07,Widget D,Clothing,West,2237.93,48,373.28,0.07
2023-04-08,Widget C,Home Appliances,North,343.16,27,78.39,0.25
2023-04-09,Widget E,Home Appliances,East,2928.87,37,605.38,0.16
2023-04-10,Widget B,Clothing,East,3745.71,7,420.17,0.23
2023-04-11,Widget C,Clothing,West,4075.63,7,722.77,0.11
2023-04-12,Widget A,Electronics,West,2348.94,46,463.67,0.09
2023-04-13,Widget A,Clothing,West,3827.08,15,624.99,0.0
2023-04-14,Widget C,Clothing,East,3108.92,41,930.63,0.25
2023-04-15,Widget A,Home Appliances,South,3568.69,11,640.64,0.12
2023-04-16,Widget E,Electronics,North,3907.2,44,671.05,0.17
2023-04-17,Widget E,Electronics,South,4509.48,26,640.39,0.13
2023-04-18,Widget A,Home Appliances,West,3062.64,24,565.3,0.19
2023-04-19,Widget A,Home Appliances,North,3618.71,25,584.92,0.15
2023-04-20,Widget E,Home Appliances,West,1037.48,3,199.55,0.02
2023-04-21,Widget C,Electronics,West,4652.48,42,1330.24,0.2
2023-04-22,Widget C,Home Appliances,East,4607.96,40,776.67,0.19
2023-04-23,Widget C,Clothing,West,3645.15,3,433.5,0.18
2023-04-24,Widget E,Clothing,North,4129.3,46,807.37,0.13
2023-04-25,Widget D,Clothing,North,1582.59,43,387.99,0.11
2023-04-26,Widget A,Home Appliances,West,3617.64,38,621.84,0.08
2023-04-27,Widget E,Home Appliances,South,4101.01,30,1061.83,0.14
2023-04-28,Widget C,Home Appliances,South,2206.81,44,551.16,0.04
2023-04-29,Widget E,Electronics,West,400.62,42,43.97,0.15
2023-04-30,Widget D,Home Appliances,South,2479.83,40,340.07,0.25
2023-05-01,Widget E,Clothing,South,275.95,7,66.42,0.22
2023-05-02,Widget D,Electronics,South,4270.47,32,1266.21,0.15
2023-05-03,Widget D,Home Appliances,North,1293.17,5,345.95,0.21
2023-05-04,Widget A,Home Appliances,East,723.94,43,150.54,0.05
2023-05-05,Widget A,Home Appliances,North,3585.8,37,637.74,0.17
2023-05-06,Widget D,Electronics,North,537.01,22,55.03,0.15
2023-05-07,Widget A,Home Appliances,North,4470.18,16,569.69,0.25
2023-05-08,Widget E,Electronics,East,3964.24,15,603.17,0.19
2023-05-09,Widget C,Electronics,South,3556.65,3,1058.81,0.09
2023-05-10,Widget D,Home Appliances,North,1300.9,7,208.54,0.24
2023-05-11,Widget B,Home Appliances,West,1148.29,46,135.07,0.14
2023-05-12,Widget B,Home Appliances,East,1851.83,19,357.57,0.07
2023-05-13,Widget C,Electronics,North,3024.09,47,728.61,0.25
2023-05-14,Widget D,Clothing,East,3942.24,10,971.15,0.18
2023-05-15,Widget B,Electronics,East,3872.07,26,442.08,0.24
2023-05-16,Widget C,Home Appliances,East,263.74,38,40.89,0.21
2023-05-17,Widget A,Home Appliances,South,1360.99,42,174.16,0.25
2023-05-18,Widget C,Clothing,South,3967.28,42,457.74,0.1
2023-05-19,Widget B,Home Appliances,North,3046.56,44,617.44,0.24
2023-05-20,Widget D,Home Appliances,South,1439.93,21,332.23,0.09
2023-05-21,Widget E,Clothing,North,3826.79,14,741.31,0.04
2023-05-22,Widget C,Clothing,North,2412.66,39,707.3,0.2
2023-05-23,Widget D,Clothing,South,437.18,48,127.3,0.18
2023-05-24,Widget A,Clothing,South,2162.9,45,409.13,0.18
2023-05-25,Widget A,Electronics,North,3186.51,11,598.01,0.12
2023-05-26,Widget C,Electronics,West,4722.87,46,1209.15,0.05
2023-05-27,Widget C,Clothing,East,1498.5,1,307.87,0.22
2023-05-28,Widget B,Clothing,East,821.57,19,135.72,0.05
2023-05-29,Widget E,Electronics,West,330.2,14,77.79,0.19
2023-05-30,Widget C,Electronics,North,3698.09,3,425.68,0.25
2023-05-31,Widget C,Clothing,South,4745.58,19,1133.99,0.05
2023-06-01,Widget A,Home Appliances,South,4856.66,4,497.61,0.23
2023-06-02,Widget E,Home Appliances,South,4318.54,24,786.38,0.18
2023-06-03,Widget D,Clothing,West,1668.38,4,247.3,0.05
2023-06-04,Widget B,Electronics,South,3947.95,39,539.05,0.17
2023-06-05,Widget B,Clothing,North,169.97,24,35.75,0.08
2023-06-06,Widget B,Clothing,South,947.86,43,107.22,0.04
2023-06-07,Widget C,Home Appliances,North,2573.42,29,741.49,0.22
2023-06-08,Widget B,Home Appliances,North,1981.38,5,478.6,0.17
2023-06-09,Widget E,Home Appliances,East,2183.21,31,484.83,0.05
2023-06-10,Widget D,Clothing,South,4774.97,27,855.25,0.25
2023-06-11,Widget E,Clothing,West,1097.89,30,154.3,0.08
2023-06-12,Widget E,Home Appliances,South,356.82,3,58.47,0.12
2023-06-13,Widget E,Electronics,West,4924.0,43,1122.42,0.11
2023-06-14,Widget A,Electronics,East,4910.99,9,825.76,0.08
2023-06-15,Widget E,Electronics,East,3104.65,3,373.68,0.12
2023-06-16,Widget B,Home Appliances,West,361.06,16,53.56,0.11
2023-06-17,Widget A,Home Appliances,North,492.5,49,76.8,0.21
2023-06-18,Widget C,Home Appliances,East,3601.26,18,987.68,0.19
2023-06-19,Widget A,Clothing,North,958.6,29,281.08,0.19
2023-06-20,Widget D,Electronics,North,2347.65,46,587.74,0.16
2023-06-21,Widget A,Electronics,North,3944.33,36,569.68,0.21
2023-06-22,Widget A,Clothing,West,1454.26,47,391.34,0.05
2023-06-23,Widget B,Electronics,East,1510.13,12,301.4,0.21
2023-06-24,Widget D,Electronics,South,1541.16,17,233.11,0.16
2023-06-25,Widget B,Electronics,West,2512.0,15,514.49,0.2
2023-06-26,Widget E,Clothing,East,4593.09,28,586.09,0.23
2023-06-27,Widget A,Clothing,South,2186.4,10,317.48,0.09
2023-06-28,Widget D,Home Appliances,West,4674.06,17,1371.79,0.01
2023-06-29,Widget B,Electronics,East,2252.77,40,538.78,0.08
2023-06-30,Widget B,Clothing,South,2241.23,48,451.71,0.19
2023-07-01,Widget D,Electronics,North,1485.59,37,247.93,0.14
2023-07-02,Widget D,Clothing,South,2323.79,45,469.06,0.14
2023-07-03,Widget D,Home Appliances,South,1265.39,12,134.8,0.04
2023-07-04,Widget B,Home Appliances,East,4195.79,11,698.75,0.19
2023-07-05,Widget D,Clothing,East,4200.59,5,461.8,0.2
2023-07-06,Widget C,Electronics,East,2018.21,8,595.73,0.15
2023-07-07,Widget A,Clothing,West,3340.35,4,688.05,0.2
2023-07-08,Widget E,Home Appliances,East,366.02,31,76.21,0.15
2023-07-09,Widget D,Home Appliances,North,2551.58,38,289.5,0.08
2023-07-10,Widget B,Clothing,North,1844.76,5,245.1,0.0
2023-07-11,Widget D,Home Appliances,South,727.23,37,182.8,0.05
2023-07-12,Widget D,Electronics,East,3813.03,22,805.22,0.23
2023-07-13,Widget D,Clothing,South,3312.9,14,913.87,0.05
2023-07-14,Widget A,Clothing,West,1945.33,5,412.51,0.12
2023-07-15,Widget E,Electronics,North,3342.01,29,616.42,0.22
2023-07-16,Widget C,Home Appliances,North,640.77,9,137.89,0.14
2023-07-17,Widget E,Clothing,South,4653.23,30,892.24,0.04
2023-07-18,Widget E,Clothing,North,1326.45,37,169.56,0.0
2023-07-19,Widget E,Electronics,North,3397.12,14,493.33,0.16
2023-07-20,Widget A,Home Appliances,North,2433.56,40,380.83,0.19
2023-07-21,Widget C,Home Appliances,North,2151.57,34,318.66,0.19
2023-07-22,Widget C,Home Appliances,West,499.06,22,79.97,0.18
2023-07-23,Widget C,Clothing,East,727.03,27,95.95,0.17
2023-07-24,Widget A,Home Appliances,West,4550.61,45,934.83,0.06
2023-07-25,Widget E,Home Appliances,East,3415.08,42,479.59,0.02
2023-07-26,Widget A,Clothing,West,3590.47,9,479.13,0.05
2023-07-27,Widget E,Clothing,North,1613.19,23,443.95,0.14
2023-07-28,Widget D,Electronics,North,1946.53,50,545.52,0.02
2023-07-29,Widget A,Electronics,North,4041.57,41,836.79,0.21
2023-07-30,Widget D,Clothing,North,4233.97,3,425.09,0.23
2023-07-31,Widget B,Home Appliances,East,3451.01,14,838.28,0.13
2023-08-01,Widget C,Home Appliances,North,2194.8,23,363.91,0.14
2023-08-02,Widget E,Home Appliances,South,2578.19,40,313.6,0.23
2023-08-03,Widget A,Electronics,East,4461.79,46,602.86,0.22
2023-08-04,Widget E,Electronics,East,1935.3,38,379.54,0.04
2023-08-05,Widget E,Electronics,West,1484.75,29,401.86,0.14
2023-08-06,Widget D,Clothing,East,3045.4,4,370.27,0.25
2023-08-07,Widget B,Home Appliances,South,710.56,30,97.28,0.11
2023-08-08,Widget C,Clothing,South,4982.56,46,1373.29,0.17
2023-08-09,Widget B,Electronics,West,2846.19,50,426.49,0.03
2023-08-10,Widget B,Home Appliances,South,2416.73,30,441.78,0.11
2023-08-11,Widget E,Clothing,East,3377.92,14,437.58,0.11
2023-08-12,Widget E,Electronics,North,2854.4,44,756.74,0.22
2023-08-13,Widget D,Clothing,North,2790.91,2,645.44,0.04
2023-08-14,Widget B,Clothing,North,133.0,17,22.52,0.19
2023-08-15,Widget B,Electronics,West,3716.41,41,473.61,0.21
2023-08-16,Widget D,Clothing,East,4561.36,11,897.42,0.01
2023-08-17,Widget D,Home Appliances,South,1524.9,7,215.69,0.23
2023-08-18,Widget C,Electronics,East,2029.99,2,535.02,0.23
2023-08-19,Widget C,Electronics,West,3195.14,28,736.45,0.24
2023-08-20,Widget E,Electronics,West,2123.01,35,360.91,0.02
2023-08-21,Widget B,Clothing,South,1515.54,50,170.45,0.24
2023-08-22,Widget D,Home Appliances,South,2620.17,18,741.2,0.07
2023-08-23,Widget D,Clothing,South,4393.43,9,597.41,0.07
2023-08-24,Widget A,Clothing,West,1002.2,5,188.74,0.05
2023-08-25,Widget C,Clothing,West,3169.5,33,469.0,0.05
2023-08-26,Widget E,Electronics,West,2247.94,17,444.09,0.03
2023-08-27,Widget D,Home Appliances,South,2814.34,9,317.11,0.01
